case:concept:name,concept:name,time:timestamp,label_0,label_1,label_2,label_3,label_4,resource,cost
Case_26,Review,2025-04-14 03:19:11.324445,0,1,1,0,1,Resource_4,95.96360153376358
Case_26,Approve,2025-04-14 03:51:25.484110,1,0,1,0,0,Resource_1,81.09353351439363
Case_26,Complete,2025-04-14 05:19:14.570286,1,1,0,1,0,Resource_3,27.05243950360699
Case_26,End,2025-04-14 08:22:06.533470,0,1,0,1,0,Resource_3,16.0399548297147
Case_27,Start,2024-08-02 15:31:06.576568,0,0,1,0,0,Resource_3,87.51995604422775
Case_27,Register,2024-08-02 17:51:29.331208,1,0,0,0,0,Resource_5,37.11466136975954
Case_27,Analyze,2024-08-02 20:19:58.787801,1,1,0,0,0,Resource_1,12.892221402495547
Case_27,Review,2024-08-02 22:34:35.942590,1,0,0,1,0,Resource_2,70.76975394105615
Case_27,Approve,2024-08-03 01:42:03.560312,0,0,0,0,0,Resource_4,59.31824559082191
Case_27,Complete,2024-08-03 03:47:41.192512,0,1,0,0,0,Resource_5,29.72254800675701
Case_27,End,2024-08-03 06:16:17.178076,1,0,0,0,0,Resource_4,75.08357423025828
Case_28,Start,2024-08-25 13:09:02.400993,0,0,0,0,1,Resource_5,47.75365626923451
Case_28,Register,2024-08-25 15:16:14.786599,1,0,0,0,0,Resource_5,49.22008628494041
Case_28,Analyze,2024-08-25 19:23:40.146342,0,1,0,0,0,Resource_5,26.861737040157294
Case_28,Review,2024-08-25 20:55:02.476445,0,1,0,0,0,Resource_2,83.12221176823628
Case_28,Reject,2024-08-25 22:04:12.381959,1,0,1,0,1,Resource_3,47.35156910377993
Case_28,End,2024-08-26 02:32:38.556704,1,0,1,0,0,Resource_1,90.32247675490564
Case_29,Start,2025-05-24 14:23:35.645131,1,1,0,0,0,Resource_5,96.40301923774074
Case_29,Register,2025-05-24 16:02:15.511721,1,0,0,0,1,Resource_2,82.92930053452315
Case_29,Analyze,2025-05-24 18:52:28.887325,0,0,0,0,0,Resource_5,50.556467060778054
Case_29,Review,2025-05-24 20:44:40.540910,1,1,0,0,0,Resource_3,71.90031928418105
Case_29,Reject,2025-05-25 00:17:09.589688,1,0,1,0,1,Resource_5,25.909978671789986
Case_29,End,2025-05-25 01:00:50.272290,0,1,1,0,0,Resource_5,47.13496047313458
Case_3,Start,2024-10-02 11:57:51.238716,1,0,0,0,0,Resource_5,66.27831986797165
Case_3,Register,2024-10-02 14:11:41.060664,0,1,0,0,0,Resource_1,97.165416992346
Case_3,Analyze,2024-10-02 14:31:32.460061,0,0,0,0,0,Resource_2,40.75243164117323
Case_3,Review,2024-10-02 14:58:04.931848,1,0,1,0,0,Resource_3,99.41250897868076
Case_3,Approve,2024-10-02 21:57:04.582402,0,1,0,0,0,Resource_4,53.25564208201068
Case_3,Complete,2024-10-03 00:13:06.491489,0,1,0,0,0,Resource_1,67.11736492653759
Case_3,End,2024-10-03 01:33:30.718115,0,1,0,0,0,Resource_3,68.58767723771197
Case_30,Start,2024-11-07 15:30:41.619004,0,0,0,0,0,Resource_1,84.09637581864634
Case_30,Register,2024-11-07 16:21:47.211640,0,0,0,0,0,Resource_1,86.13104618012382
Case_30,Analyze,2024-11-07 17:38:47.565922,1,0,1,0,0,Resource_5,44.27029741363766
Case_30,Review,2024-11-07 18:07:31.370879,1,1,1,0,0,Resource_5,85.07273940633878
Case_30,Approve,2024-11-07 19:37:52.297338,0,1,0,0,1,Resource_2,32.70694527200868
Case_30,Complete,2024-11-07 21:03:59.529439,0,1,0,0,0,Resource_1,15.915008893078024
Case_30,End,2024-11-07 23:21:22.121549,0,0,0,0,0,Resource_2,16.27625462192558
Case_31,Start,2024-11-24 16:42:46.105848,0,0,0,0,0,Resource_2,89.01467092971876
Case_31,Register,2024-11-25 00:47:05.684842,1,1,0,1,0,Resource_5,99.35639040961729
Case_31,Analyze,2024-11-25 02:13:55.032480,0,1,1,0,0,Resource_1,81.94085986280344
Case_31,Review,2024-11-25 05:59:04.648006,0,0,0,0,0,Resource_4,75.82455036165375
Case_31,Approve,2024-11-25 08:43:07.230233,1,1,1,0,0,Resource_5,19.740502008892975
Case_31,Complete,2024-11-25 10:14:52.633256,0,1,0,1,0,Resource_5,72.85194815865248
Case_31,End,2024-11-25 12:49:55.750712,0,1,0,0,0,Resource_3,25.480445681505046
Case_32,Start,2024-11-14 00:32:31.159400,1,0,0,0,1,Resource_3,43.29596064658393
Case_32,Register,2024-11-14 02:39:00.326885,0,0,0,0,0,Resource_2,81.91368962477891
Case_32,Analyze,2024-11-14 04:47:57.782796,0,0,0,0,0,Resource_3,49.067623946256234
Case_32,Review,2024-11-14 06:21:26.500307,0,1,0,0,0,Resource_4,38.15517887480296
Case_32,Approve,2024-11-14 08:25:02.417038,0,1,0,1,0,Resource_2,14.89825658067503
Case_32,Complete,2024-11-14 09:16:09.402326,0,0,1,1,1,Resource_2,26.73891316907342
Case_32,End,2024-11-14 10:11:02.044829,0,0,0,0,0,Resource_2,89.51909942607456
Case_33,Start,2024-10-26 13:17:18.614139,1,0,1,0,1,Resource_3,15.580565509414381
Case_33,Register,2024-10-26 13:31:50.678098,0,0,0,0,0,Resource_3,25.161308070254897
Case_33,Analyze,2024-10-26 18:13:10.107563,0,0,0,0,0,Resource_5,43.28362872399716
Case_33,Review,2024-10-27 02:30:30.712239,0,0,0,0,0,Resource_4,80.81759869499783
Case_33,Approve,2024-10-27 02:58:47.685343,1,0,1,1,0,Resource_1,45.93333515957366
Case_33,Complete,2024-10-27 08:07:49.218744,0,0,0,1,0,Resource_2,62.726390117569
Case_33,End,2024-10-27 09:49:29.930193,0,0,1,0,1,Resource_5,63.43179289981991
Case_34,Start,2024-09-06 13:16:11.997820,0,0,0,1,1,Resource_2,33.41167029487518
Case_34,Register,2024-09-06 19:32:56.927137,0,0,0,0,0,Resource_2,95.29806938338591
Case_34,Analyze,2024-09-06 20:46:44.297755,0,0,0,0,0,Resource_3,43.450338243392565
Case_34,Review,2024-09-06 22:25:03.861804,1,1,0,1,0,Resource_2,28.531719143814886
Case_34,Approve,2024-09-07 00:36:30.642694,0,0,0,1,0,Resource_4,39.93606879656337
Case_34,Complete,2024-09-07 02:12:25.395949,0,0,0,1,0,Resource_3,46.722697842915686
Case_34,End,2024-09-07 02:52:51.530496,1,0,0,1,0,Resource_5,10.47269385268913
Case_35,Start,2025-04-10 14:32:38.953869,0,0,0,0,1,Resource_3,88.395244113872
Case_35,Register,2025-04-10 16:17:42.504707,1,0,1,1,0,Resource_2,77.95403913134614
Case_35,Analyze,2025-04-10 21:07:33.424772,1,0,0,0,0,Resource_2,27.220459000420522
Case_35,Review,2025-04-11 00:19:15.707852,0,1,0,1,0,Resource_4,70.58675766459625
Case_35,Approve,2025-04-11 02:12:53.134989,0,0,1,0,0,Resource_1,44.98576339896329
Case_35,Complete,2025-04-11 04:31:49.133428,1,0,1,0,1,Resource_2,66.30512449789224
Case_35,End,2025-04-11 05:33:51.371039,1,0,1,1,0,Resource_5,59.22485596116073
Case_36,Start,2025-05-14 13:41:29.917631,1,0,0,1,0,Resource_4,41.3589028977307
Case_36,Register,2025-05-14 15:29:04.238405,0,1,0,0,0,Resource_3,80.3770914802701
Case_36,Analyze,2025-05-14 16:53:08.366026,0,1,0,0,0,Resource_5,30.816639091072773
Case_36,Review,2025-05-14 17:07:14.815588,0,0,0,0,1,Resource_5,98.7361654446888
Case_36,Approve,2025-05-14 17:20:43.345497,0,0,0,0,0,Resource_5,15.52188970373885
Case_36,Complete,2025-05-14 18:21:45.576218,0,0,0,1,0,Resource_3,17.41141782572461
Case_36,End,2025-05-14 23:22:53.885620,0,0,0,0,0,Resource_5,15.683896233464392
Case_37,Start,2025-03-04 13:46:20.099566,0,0,0,0,0,Resource_4,54.12851387742017
Case_37,Register,2025-03-04 15:57:45.967541,0,0,0,0,1,Resource_4,80.81082561462713
Case_37,Analyze,2025-03-04 16:59:16.369323,0,1,0,1,0,Resource_3,52.64314671180589
Case_37,Review,2025-03-04 18:11:44.307255,0,0,0,0,1,Resource_4,69.4759849242372
Case_37,Reject,2025-03-04 19:18:06.953803,0,1,0,0,0,Resource_3,70.76212288444991
Case_37,Rework,2025-03-04 20:20:43.420388,0,1,0,0,1,Resource_1,27.18743399499299
Case_37,Analyze,2025-03-04 22:09:36.721621,0,0,0,0,0,Resource_2,52.58927151868359
Case_37,Review,2025-03-04 22:49:17.688899,0,0,0,0,0,Resource_5,96.15491959930371
Case_37,Approve,2025-03-05 06:04:40.622901,0,1,0,0,0,Resource_2,84.93536533415767
Case_37,Complete,2025-03-05 08:21:08.077977,0,0,0,0,0,Resource_3,77.83439302607935
Case_37,End,2025-03-05 10:58:38.518015,1,0,0,1,0,Resource_4,18.23883170010328
Case_38,Start,2024-08-30 12:19:32.300216,1,0,1,0,0,Resource_3,85.69193027464047
Case_38,Register,2024-08-30 14:16:01.698285,1,0,0,1,0,Resource_2,29.869817397250504
Case_38,Analyze,2024-08-30 18:21:04.217582,0,1,1,1,0,Resource_3,50.22384557166384
Case_38,Review,2024-08-30 19:45:08.216952,1,0,0,0,0,Resource_3,41.48978213681539
Case_38,Reject,2024-08-31 01:48:27.698138,0,1,1,1,1,Resource_3,23.75795087048263
Case_38,Rework,2024-08-31 02:20:22.222767,1,0,1,0,0,Resource_2,55.32104687156463
Case_38,Analyze,2024-08-31 04:11:10.988220,1,1,0,1,1,Resource_2,49.05746409709311
Case_38,Review,2024-08-31 06:33:02.172664,0,0,0,0,1,Resource_2,50.58670841417603
Case_38,Approve,2024-08-31 11:56:48.718367,0,0,0,0,1,Resource_4,35.3340970969731
Case_38,Complete,2024-08-31 15:00:20.551585,1,0,0,1,0,Resource_5,52.44778560070954
Case_38,End,2024-08-31 15:49:53.254847,1,0,0,0,1,Resource_4,88.73709665005073
Case_39,Start,2024-10-07 14:39:13.521416,0,0,0,0,0,Resource_5,46.99118490416208
Case_39,Register,2024-10-07 16:32:04.293021,0,0,0,1,1,Resource_3,14.007693133081473
Case_39,Analyze,2024-10-07 17:57:04.144786,1,1,1,1,0,Resource_2,28.343930062728397
Case_39,Review,2024-10-07 22:56:17.540140,0,1,1,1,0,Resource_2,78.58209660790071
Case_39,Reject,2024-10-08 01:51:43.997325,0,0,0,0,1,Resource_1,81.4980852184873
Case_39,Rework,2024-10-08 02:44:50.545767,0,0,1,0,1,Resource_2,95.48657463128554
Case_39,Analyze,2024-10-08 05:51:43.982735,0,0,0,0,0,Resource_3,26.427299572007733
Case_39,Review,2024-10-08 06:42:51.475771,0,0,1,0,0,Resource_1,65.94780322766243
Case_39,Approve,2024-10-08 11:05:54.031754,0,1,0,0,0,Resource_1,36.30474005438171
Case_39,Complete,2024-10-08 15:11:24.680585,0,0,1,0,0,Resource_1,82.87024539926966
Case_39,End,2024-10-08 15:44:05.567779,0,1,1,0,0,Resource_3,63.5027673201103
Case_4,Start,2024-12-10 13:02:41.882069,0,1,0,1,0,Resource_2,75.43592063952508
Case_4,Register,2024-12-10 16:42:17.665673,0,0,0,1,0,Resource_1,47.777604128116955
Case_4,Analyze,2024-12-10 20:11:57.608324,0,0,1,1,0,Resource_3,17.746311155046495
Case_4,Review,2024-12-10 23:45:34.214265,0,1,0,0,1,Resource_4,15.40843687840255
Case_4,Approve,2024-12-11 02:49:59.116836,1,0,0,0,1,Resource_3,83.55534945282649
Case_4,Complete,2024-12-11 05:08:53.474102,0,0,0,0,0,Resource_5,54.12466034912481
Case_4,End,2024-12-11 09:38:19.102977,1,1,0,1,1,Resource_1,62.932244300754775
Case_40,Start,2025-06-13 14:06:04.420590,0,1,0,0,1,Resource_1,76.24011086057746
Case_40,Register,2025-06-13 17:46:10.525712,0,0,0,1,0,Resource_4,66.51295293756064
Case_40,Analyze,2025-06-13 20:11:41.424486,0,0,0,1,0,Resource_2,82.06515310512899
Case_40,Review,2025-06-13 22:01:07.903130,0,0,1,0,0,Resource_1,67.02151776899358
Case_40,Reject,2025-06-13 23:11:20.146978,0,0,0,1,0,Resource_5,62.703454143466665
Case_40,Rework,2025-06-14 01:08:23.922636,0,1,0,1,0,Resource_2,88.67022323832897
Case_40,Analyze,2025-06-14 04:20:11.420237,1,1,1,0,0,Resource_2,22.0758820448337
Case_40,Review,2025-06-14 07:42:53.181421,0,0,0,0,0,Resource_4,16.70909893242557
Case_40,Approve,2025-06-14 10:18:01.799006,0,1,0,1,1,Resource_2,30.398521190457462
Case_40,Complete,2025-06-14 10:37:24.949539,0,1,1,1,0,Resource_1,22.044309349872083
Case_40,End,2025-06-14 13:46:44.877265,0,1,1,0,0,Resource_3,27.512489727566795
Case_41,Start,2025-01-20 12:25:40.943798,0,1,0,0,0,Resource_4,59.32005901836063
Case_41,Register,2025-01-20 15:57:52.867190,0,0,0,0,0,Resource_5,23.973204453501783
Case_41,Analyze,2025-01-20 20:44:27.034999,0,0,0,1,0,Resource_3,18.014986604281276
Case_41,Review,2025-01-21 00:04:17.604655,0,0,0,0,0,Resource_1,23.42546105997352
Case_41,Approve,2025-01-21 03:45:34.985120,0,1,1,0,0,Resource_3,40.10479092037172
Case_41,Complete,2025-01-21 04:49:03.439489,1,0,1,1,0,Resource_5,92.82568503270733
Case_41,End,2025-01-21 08:32:03.471153,0,0,0,0,0,Resource_2,90.17038907177187
Case_42,Start,2024-08-15 14:09:56.222265,0,0,0,1,0,Resource_2,44.775825329262396
Case_42,Register,2024-08-15 15:07:47.116606,1,1,0,1,0,Resource_1,23.67373270239973
Case_42,Analyze,2024-08-15 15:39:54.730438,0,0,0,0,0,Resource_4,74.64926000452627
Case_42,Review,2024-08-15 17:17:49.565764,0,0,1,0,0,Resource_3,73.0531525291741
Case_42,Reject,2024-08-15 21:25:46.257581,0,0,1,0,1,Resource_1,96.86798129362228
Case_42,Rework,2024-08-16 03:51:50.488220,1,0,1,0,0,Resource_3,28.395928459867694
Case_42,Analyze,2024-08-16 05:30:06.219481,1,0,0,0,0,Resource_3,89.0748867889062
Case_42,Review,2024-08-16 07:36:23.829720,0,0,0,0,0,Resource_4,22.995500434551587
Case_42,Approve,2024-08-16 10:01:32.826487,0,0,0,0,0,Resource_5,18.79825017427489
Case_42,Complete,2024-08-16 10:14:18.786478,0,0,1,1,1,Resource_4,92.1247797550509
Case_42,End,2024-08-16 12:36:08.302791,0,1,1,0,0,Resource_3,89.77884931342585
Case_43,Start,2024-08-08 20:30:55.561558,0,0,0,1,0,Resource_4,25.03141025087497
Case_43,Register,2024-08-08 22:16:57.415641,1,1,0,0,0,Resource_1,21.25792019528972
Case_43,Analyze,2024-08-09 01:50:23.768406,0,1,0,0,0,Resource_3,57.70237297831156
Case_43,Review,2024-08-09 03:58:30.387239,0,0,0,1,0,Resource_3,81.89803940933736
Case_43,Reject,2024-08-09 07:06:30.041874,1,1,0,0,0,Resource_3,34.76668837674975
Case_43,Rework,2024-08-09 07:12:38.954721,1,1,0,0,1,Resource_1,19.07185932677776
Case_43,Analyze,2024-08-09 09:37:45.966691,0,0,0,0,1,Resource_2,96.8957869160931
Case_43,Review,2024-08-09 11:23:25.906893,0,0,1,0,1,Resource_1,80.1220417316987
Case_43,Approve,2024-08-09 15:05:20.685523,0,0,0,0,0,Resource_4,44.64687792567507
Case_43,Complete,2024-08-09 15:33:38.592692,1,0,0,0,0,Resource_1,95.52569891053852
Case_43,End,2024-08-09 18:02:51.407642,0,0,0,0,1,Resource_2,55.6443885678475
Case_44,Start,2024-09-24 15:12:04.666230,0,0,1,0,1,Resource_5,74.87093923768516
Case_44,Register,2024-09-24 16:06:26.183197,0,0,0,0,0,Resource_1,30.20043212721679
Case_44,Analyze,2024-09-24 20:01:01.239782,0,0,1,1,0,Resource_2,50.5503838219915
Case_44,Review,2024-09-24 21:19:36.106490,0,0,0,0,0,Resource_4,68.80816193484118
Case_44,Approve,2024-09-25 02:38:41.820080,0,1,1,0,0,Resource_5,69.91067146729917
Case_44,Complete,2024-09-25 03:45:00.314257,0,1,0,0,0,Resource_4,68.25151370195684
Case_44,End,2024-09-25 06:07:02.429989,1,1,0,0,0,Resource_4,78.4468424366855
Case_45,Start,2025-06-30 15:36:26.685891,0,1,0,1,0,Resource_5,19.005706922831415
Case_45,Register,2025-06-30 17:07:31.690530,0,1,0,0,1,Resource_5,67.39774597579253
Case_45,Analyze,2025-06-30 18:51:46.800421,0,1,0,0,0,Resource_2,31.176552458396408
Case_45,Review,2025-06-30 20:32:51.070514,1,0,0,0,0,Resource_5,65.7074736382562
Case_45,Approve,2025-06-30 23:44:58.129505,1,1,1,0,1,Resource_1,79.50973348571158
Case_45,Complete,2025-07-01 02:56:52.994925,0,0,0,1,0,Resource_2,82.58225072765718
Case_45,End,2025-07-01 04:01:30.104949,1,0,0,0,0,Resource_1,64.95945565526691
Case_46,Start,2025-05-21 14:04:06.920468,1,0,0,1,1,Resource_1,36.30887069365823
Case_46,Register,2025-05-21 14:10:05.871786,0,0,0,0,0,Resource_3,17.828501134948763
Case_46,Analyze,2025-05-21 16:27:22.473599,0,0,0,1,0,Resource_5,62.47028340261398
Case_46,Review,2025-05-21 17:21:13.732202,1,0,0,1,1,Resource_1,18.511468387001166
Case_46,Approve,2025-05-21 21:41:28.880809,1,1,0,1,0,Resource_1,63.42143014326377
Case_46,Complete,2025-05-22 00:53:06.436729,0,0,1,1,1,Resource_3,54.075786177629276
Case_46,End,2025-05-22 02:33:11.564531,0,0,1,0,1,Resource_4,39.21444229546454
Case_47,Start,2025-01-04 12:31:31.699672,1,0,0,0,1,Resource_4,58.084094152736206
Case_47,Register,2025-01-04 14:10:37.463529,1,1,1,0,0,Resource_3,54.177352183241915
Case_47,Analyze,2025-01-04 23:05:06.178504,0,1,1,0,1,Resource_2,89.63721563607793
Case_47,Review,2025-01-05 00:21:10.815138,0,0,1,0,0,Resource_4,17.677152382495514
Case_47,Approve,2025-01-05 03:44:28.243305,0,0,0,1,0,Resource_2,94.80509151742757
Case_47,Complete,2025-01-05 05:23:48.453024,0,0,0,0,1,Resource_4,34.49681332838561
Case_47,End,2025-01-05 06:33:05.505861,0,0,0,0,1,Resource_3,74.55699657003207
Case_48,Start,2024-10-08 14:20:08.988165,0,0,1,0,0,Resource_5,62.32606206306661
Case_48,Register,2024-10-08 15:20:26.089465,1,0,0,1,1,Resource_4,32.559808698100696
Case_48,Analyze,2024-10-08 22:18:00.331345,1,0,0,0,0,Resource_2,92.73261083031562
Case_48,Review,2024-10-08 23:02:10.141648,1,0,0,0,1,Resource_5,87.08151752094444
Case_48,Approve,2024-10-08 23:42:20.903106,0,0,1,0,0,Resource_1,82.19096221699448
Case_48,Complete,2024-10-09 01:07:53.664675,1,1,1,0,0,Resource_2,61.58175435942627
Case_48,End,2024-10-09 02:27:12.989889,1,1,0,0,1,Resource_1,21.5468033375909
Case_49,Start,2025-03-29 12:55:53.851197,0,0,1,0,1,Resource_3,86.17628972404589
Case_49,Register,2025-03-29 14:18:34.596616,1,0,0,1,0,Resource_5,22.338751778488664
Case_49,Analyze,2025-03-29 18:41:18.312074,0,1,0,0,1,Resource_3,69.18333476653503
Case_49,Review,2025-03-29 21:43:22.166035,0,1,0,1,1,Resource_1,29.90284656320718
Case_49,Reject,2025-03-29 23:00:08.574145,0,0,0,0,0,Resource_3,83.01240363778635
Case_49,Rework,2025-03-30 00:03:14.311656,1,0,0,1,1,Resource_2,19.8256647197355
Case_49,Analyze,2025-03-30 01:02:28.979147,1,1,0,0,1,Resource_4,89.71088745886586
Case_49,Review,2025-03-30 03:10:31.970098,0,0,0,0,0,Resource_4,43.59028026230961
Case_49,Approve,2025-03-30 04:59:10.431015,0,0,0,0,1,Resource_5,96.85048418925513
Case_49,Complete,2025-03-30 07:09:06.916406,1,0,0,0,0,Resource_1,74.00430938612021
Case_49,End,2025-03-30 09:14:54.396143,1,1,0,0,0,Resource_5,65.07627042123164
Case_5,Start,2024-07-19 12:52:28.341096,0,0,0,1,1,Resource_1,54.56811367338886
Case_5,Register,2024-07-19 13:43:32.189835,0,0,1,1,1,Resource_2,49.06270524641334
Case_5,Analyze,2024-07-19 14:15:12.086296,1,1,0,0,1,Resource_3,90.26653277303424
Case_5,Review,2024-07-19 14:49:27.206071,1,0,0,0,1,Resource_2,80.80036244765193
Case_5,Approve,2024-07-19 16:09:33.556254,0,1,0,1,0,Resource_4,99.9823354980804
Case_5,Complete,2024-07-19 18:43:16.256854,1,0,0,0,0,Resource_4,69.70927151241182
Case_5,End,2024-07-19 21:51:38.234730,0,0,1,0,1,Resource_5,62.859432402285826
Case_50,Start,2025-01-05 12:43:56.395499,0,1,1,0,1,Resource_2,99.47509908725254
Case_50,Register,2025-01-05 13:43:25.116143,1,0,1,1,1,Resource_5,41.905498384641476
Case_50,Analyze,2025-01-05 17:59:15.638380,0,0,0,0,0,Resource_5,22.630676637645323
Case_50,Review,2025-01-05 20:41:18.893414,0,0,0,0,0,Resource_4,94.30484164422802
Case_50,Reject,2025-01-05 21:01:55.100684,1,0,0,0,1,Resource_4,58.38735239264593
Case_50,Rework,2025-01-05 21:40:18.849422,0,0,0,0,0,Resource_3,22.041240299872825
Case_50,Analyze,2025-01-05 22:34:47.557128,1,1,0,0,0,Resource_4,54.70892204091077
Case_50,Review,2025-01-05 23:08:08.612552,1,0,0,0,0,Resource_1,78.04088823310443
Case_50,Approve,2025-01-06 00:04:44.664162,0,1,1,1,0,Resource_2,87.93759294420465
Case_50,Complete,2025-01-06 02:11:41.237145,0,0,0,1,0,Resource_2,10.222272467415545
Case_50,End,2025-01-06 04:16:22.528107,0,0,1,0,0,Resource_4,33.59559025888051
Case_51,Start,2025-06-19 14:28:49.501922,0,0,0,0,1,Resource_3,54.5173184005017
Case_51,Register,2025-06-19 15:05:27.916724,1,1,0,1,1,Resource_2,74.4666112543238
Case_51,Analyze,2025-06-19 15:28:00.374895,1,0,0,0,0,Resource_5,48.51016267073625
Case_51,Review,2025-06-19 15:53:50.718599,0,0,0,0,1,Resource_2,52.944350344979675
Case_51,Reject,2025-06-19 19:20:06.713974,0,0,0,0,0,Resource_4,38.097409045566394
Case_51,End,2025-06-19 22:30:27.206635,0,0,0,1,1,Resource_5,58.878986203265946
Case_52,Start,2024-11-02 12:26:44.679330,0,1,0,0,1,Resource_3,49.3858639250922
Case_52,Register,2024-11-02 13:03:29.511596,0,0,0,0,0,Resource_2,58.6377459230355
Case_52,Analyze,2024-11-02 14:22:20.745891,0,1,0,0,0,Resource_5,48.17398150184463
Case_52,Review,2024-11-02 15:42:20.685799,1,0,0,1,0,Resource_2,64.49808202656342
Case_52,Approve,2024-11-02 20:53:58.098821,0,0,0,1,0,Resource_3,10.705010379208126
Case_52,Complete,2024-11-03 02:57:36.311775,0,0,1,1,0,Resource_1,18.539501356320933
Case_52,End,2024-11-03 06:15:34.087453,0,0,0,1,1,Resource_1,93.43066285244245
Case_53,Start,2024-08-15 13:36:46.441247,1,0,1,0,1,Resource_5,67.97220591583412
Case_53,Register,2024-08-15 14:12:09.058779,0,0,1,0,0,Resource_1,25.02515888118516
Case_53,Analyze,2024-08-15 15:12:51.717021,0,1,0,0,0,Resource_2,52.56079834930523
Case_53,Review,2024-08-15 18:00:23.609317,0,0,0,0,0,Resource_5,65.21883218165648
Case_53,Reject,2024-08-15 19:18:18.137549,1,1,0,0,0,Resource_5,94.31588418951267
Case_53,Rework,2024-08-15 20:15:46.011904,0,0,0,0,0,Resource_1,68.24107608099388
Case_53,Analyze,2024-08-15 21:24:42.592701,0,0,0,0,0,Resource_4,70.04437029112968
Case_53,Review,2024-08-15 23:10:53.250153,0,0,1,0,0,Resource_3,29.056264316865644
Case_53,Approve,2024-08-16 00:37:34.078966,0,0,0,1,1,Resource_1,65.74518414451938
Case_53,Complete,2024-08-16 01:48:27.522081,1,0,0,0,1,Resource_3,94.96473835324409
Case_53,End,2024-08-16 03:22:59.019733,1,0,0,0,0,Resource_5,86.5340661306516
Case_54,Start,2025-01-03 13:17:36.357036,0,1,0,0,0,Resource_4,33.33340478225093
Case_54,Register,2025-01-03 14:01:40.238938,0,0,0,0,1,Resource_2,45.11098408170913
Case_54,Analyze,2025-01-03 14:39:04.568314,0,0,0,0,0,Resource_1,27.514244598902053
Case_54,Review,2025-01-03 20:43:10.407473,1,0,1,0,1,Resource_3,97.54102638574534
Case_54,Reject,2025-01-03 22:49:17.707883,0,0,0,0,0,Resource_5,30.479660899610547
Case_54,Rework,2025-01-04 00:15:11.137680,0,0,0,0,1,Resource_3,51.839497067917485
Case_54,Analyze,2025-01-04 09:30:58.825745,0,1,1,1,0,Resource_3,39.73787574637062
Case_54,Review,2025-01-04 10:22:46.996188,0,0,0,0,1,Resource_1,93.1890666952076
Case_54,Approve,2025-01-04 13:30:58.535260,1,0,0,1,0,Resource_3,23.0883958906803
Case_54,Complete,2025-01-04 14:42:45.446403,1,0,1,0,0,Resource_4,39.54622494551258
Case_54,End,2025-01-04 17:36:52.985087,1,0,0,0,0,Resource_2,32.5433205691453
Case_55,Start,2024-12-12 12:41:11.806564,0,0,1,1,0,Resource_1,12.590977393004312
Case_55,Register,2024-12-12 14:33:35.663644,0,1,0,1,1,Resource_4,14.023338224857866
Case_55,Analyze,2024-12-12 15:51:43.019306,0,1,0,0,0,Resource_2,76.13035016104094
Case_55,Review,2024-12-12 17:11:16.904513,1,0,0,1,1,Resource_5,58.42246410305278
Case_55,Approve,2024-12-12 19:14:36.981435,0,1,1,0,0,Resource_4,32.2471446884725
Case_55,Complete,2024-12-12 21:59:35.966098,1,1,0,1,0,Resource_4,76.38928981676685
Case_55,End,2024-12-12 23:27:17.455581,0,0,0,1,0,Resource_3,34.22331122403041
Case_56,Start,2025-05-05 17:23:56.068630,0,1,0,0,0,Resource_3,28.727463086052246
Case_56,Register,2025-05-05 23:14:25.732778,0,1,0,0,0,Resource_5,52.60300387889073
Case_56,Analyze,2025-05-05 23:39:58.429845,0,0,1,1,0,Resource_3,37.35784584591292
Case_56,Review,2025-05-06 00:50:13.907858,0,0,0,0,0,Resource_3,48.813733142122786
Case_56,Approve,2025-05-06 05:57:04.474737,1,1,1,0,0,Resource_2,69.60032525763194
Case_56,Complete,2025-05-06 08:56:26.410051,0,1,0,1,0,Resource_5,61.75123146967561
Case_56,End,2025-05-06 10:44:29.342966,0,0,0,0,0,Resource_3,76.64530526799595
Case_57,Start,2025-03-24 14:34:12.860746,0,1,0,0,1,Resource_3,29.48180650974997
Case_57,Register,2025-03-24 17:14:14.249765,0,0,0,0,0,Resource_4,63.4038885715795
Case_57,Analyze,2025-03-24 21:54:33.650539,0,1,0,0,0,Resource_2,98.65407905748481
Case_57,Review,2025-03-24 22:51:22.859482,1,0,0,1,0,Resource_4,48.88420519711587
Case_57,Reject,2025-03-25 00:48:17.218938,1,0,0,0,0,Resource_5,67.09970023163177
Case_57,Rework,2025-03-25 04:51:29.979845,0,0,0,1,0,Resource_4,25.617772063661953
Case_57,Analyze,2025-03-25 05:23:56.492118,0,0,1,0,1,Resource_5,66.48917617376037
Case_57,Review,2025-03-25 06:22:03.089788,0,0,1,1,0,Resource_2,35.12680212301373
Case_57,Approve,2025-03-25 07:42:36.508199,0,1,0,0,1,Resource_2,96.6494410566152
Case_57,Complete,2025-03-25 11:29:16.769343,1,0,0,1,1,Resource_5,85.16129718201432
Case_57,End,2025-03-25 17:16:16.863607,0,0,0,0,0,Resource_3,63.10011120670797
Case_58,Start,2025-02-14 14:08:09.649286,0,1,1,0,0,Resource_2,51.35319200519671
Case_58,Register,2025-02-14 14:29:44.633553,1,0,0,0,0,Resource_4,57.15873179123547
Case_58,Analyze,2025-02-14 15:35:03.350627,0,0,0,0,0,Resource_2,23.491704865230624
Case_58,Review,2025-02-14 16:06:14.361029,0,1,1,0,0,Resource_2,91.38305048836656
