antecedent,consequent,confidence,lift,support
"Pressure:(10.0,1025.0); Temperature:(5.0,40.0)","Humidity:(5.0,79.0)",0.8940397350993378,0.9894039735099338,0.8132530120481928
"Humidity:(5.0,79.0); Temperature:(5.0,40.0)","Pressure:(10.0,1025.0)",0.9,0.9894039735099338,0.8132530120481928
"Humidity:(5.0,79.0); Pressure:(10.0,1025.0)","Temperature:(5.0,40.0)",1.0,1.0,0.8132530120481928
"Pressure:(5.0,1020.0); Temperature:(5.0,40.0)","Humidity:(5.0,79.0)",0.8832116788321167,0.9774209245742091,0.7289156626506024
"Humidity:(5.0,79.0); Temperature:(5.0,40.0)","Pressure:(5.0,1020.0)",0.8066666666666666,0.9774209245742091,0.7289156626506024
"Humidity:(5.0,79.0); Pressure:(5.0,1020.0)","Temperature:(5.0,40.0)",1.0,1.0,0.7289156626506024
"Pressure:(5.0,1025.0); Temperature:(10.0,40.0)","Humidity:(5.0,79.0)",0.8933333333333333,0.9886222222222222,0.8072289156626506
"Humidity:(5.0,79.0); Temperature:(10.0,40.0)","Pressure:(5.0,1025.0)",0.9115646258503401,1.0021174032526918,0.8072289156626506
"Humidity:(5.0,79.0); Pressure:(5.0,1025.0)","Temperature:(10.0,40.0)",0.9925925925925926,1.0108611679163826,0.8072289156626506
"Pressure:(10.0,1030.0); Temperature:(0.0,40.0)","Humidity:(20.0,84.0)",1.0,1.0,0.9578313253012049
"Humidity:(20.0,84.0); Temperature:(0.0,40.0)","Pressure:(10.0,1030.0)",0.9578313253012049,1.0,0.9578313253012049
"Humidity:(20.0,84.0); Pressure:(10.0,1030.0)","Temperature:(0.0,40.0)",1.0,1.0,0.9578313253012049
"Pressure:(10.0,1030.0); Temperature:(0.0,40.0)","Humidity:(15.0,79.0)",0.89937106918239,0.9953039832285115,0.8614457831325302
"Humidity:(15.0,79.0); Temperature:(0.0,40.0)","Pressure:(10.0,1030.0)",0.9533333333333334,0.9953039832285115,0.8614457831325302
"Humidity:(15.0,79.0); Pressure:(10.0,1030.0)","Temperature:(0.0,40.0)",1.0,1.0,0.8614457831325302
"Pressure:(15.0,1030.0); Temperature:(0.0,40.0)","Humidity:(15.0,84.0)",1.0,1.0,0.9578313253012049
"Humidity:(15.0,84.0); Temperature:(0.0,40.0)","Pressure:(15.0,1030.0)",0.9578313253012049,1.0,0.9578313253012049
"Humidity:(15.0,84.0); Pressure:(15.0,1030.0)","Temperature:(0.0,40.0)",1.0,1.0,0.9578313253012049
"Pressure:(10.0,1030.0); Temperature:(5.0,40.0)","Humidity:(15.0,84.0)",1.0,1.0,0.9578313253012049
"Humidity:(15.0,84.0); Temperature:(5.0,40.0)","Pressure:(10.0,1030.0)",0.9578313253012049,1.0,0.9578313253012049
"Humidity:(15.0,84.0); Pressure:(10.0,1030.0)","Temperature:(5.0,40.0)",1.0,1.0,0.9578313253012049
"Pressure:(10.0,1030.0); Temperature:(0.0,35.0)","Humidity:(15.0,84.0)",1.0,1.0,0.9036144578313253
"Humidity:(15.0,84.0); Temperature:(0.0,35.0)","Pressure:(10.0,1030.0)",0.9803921568627451,1.0235540757183377,0.9036144578313253
"Humidity:(15.0,84.0); Pressure:(10.0,1030.0)","Temperature:(0.0,35.0)",0.9433962264150944,1.0235540757183377,0.9036144578313253
"Humidity:(0.0,64.0); Temperature:(0.0,35.0)","Pressure:(5.0,1030.0)",0.9797979797979799,1.0229337399148721,0.5843373493975904
"Humidity:(0.0,64.0); Pressure:(5.0,1030.0)","Temperature:(0.0,35.0)",0.9150943396226416,0.9928474534467876,0.5843373493975904
"Pressure:(10.0,1030.0); Temperature:(0.0,35.0)","Humidity:(0.0,69.0)",0.74,0.9749206349206349,0.6686746987951807
"Humidity:(0.0,69.0); Temperature:(0.0,35.0)","Pressure:(10.0,1030.0)",0.9823008849557522,1.0255468358657538,0.6686746987951807
"Humidity:(0.0,69.0); Pressure:(10.0,1030.0)","Temperature:(0.0,35.0)",0.9249999999999999,1.00359477124183,0.6686746987951807
"Pressure:(5.0,1025.0); Temperature:(0.0,35.0)","Humidity:(0.0,69.0)",0.7464788732394366,0.9834562933154483,0.6385542168674698
"Humidity:(0.0,69.0); Temperature:(0.0,35.0)","Pressure:(5.0,1025.0)",0.9380530973451326,1.031237179862861,0.6385542168674698
"Humidity:(0.0,69.0); Pressure:(5.0,1025.0)","Temperature:(0.0,35.0)",0.9217391304347826,1.0000568343279341,0.6385542168674698
"Pressure:(5.0,1030.0); Temperature:(5.0,35.0)","Humidity:(0.0,69.0)",0.74,0.9749206349206349,0.6686746987951807
"Humidity:(0.0,69.0); Temperature:(5.0,35.0)","Pressure:(5.0,1030.0)",0.9823008849557522,1.0255468358657538,0.6686746987951807
"Humidity:(0.0,69.0); Pressure:(5.0,1030.0)","Temperature:(5.0,35.0)",0.9249999999999999,1.00359477124183,0.6686746987951807
"Humidity:(0.0,69.0); Temperature:(0.0,30.0)","Pressure:(5.0,1030.0)",0.9761904761904763,1.0191674153938306,0.4939759036144578
"Pressure:(0.0,1025.0); Temperature:(0.0,40.0)","Humidity:(10.0,69.0)",0.7615894039735099,1.0033638179333544,0.6927710843373494
"Humidity:(10.0,69.0); Temperature:(0.0,40.0)","Pressure:(0.0,1025.0)",0.9126984126984127,1.0033638179333544,0.6927710843373494
"Humidity:(10.0,69.0); Pressure:(0.0,1025.0)","Temperature:(0.0,40.0)",1.0,1.0,0.6927710843373494
"Pressure:(5.0,1025.0); Temperature:(0.0,40.0)","Humidity:(5.0,69.0)",0.7615894039735099,1.0033638179333544,0.6927710843373494
"Humidity:(5.0,69.0); Temperature:(0.0,40.0)","Pressure:(5.0,1025.0)",0.9126984126984127,1.0033638179333544,0.6927710843373494
"Humidity:(5.0,69.0); Pressure:(5.0,1025.0)","Temperature:(0.0,40.0)",1.0,1.0,0.6927710843373494
"Pressure:(0.0,1025.0); Temperature:(5.0,40.0)","Humidity:(5.0,69.0)",0.7615894039735099,1.0033638179333544,0.6927710843373494
"Humidity:(5.0,69.0); Temperature:(5.0,40.0)","Pressure:(0.0,1025.0)",0.9126984126984127,1.0033638179333544,0.6927710843373494
"Humidity:(5.0,69.0); Pressure:(0.0,1025.0)","Temperature:(5.0,40.0)",1.0,1.0,0.6927710843373494
"Pressure:(5.0,1020.0); Temperature:(0.0,35.0)","Humidity:(5.0,79.0)",0.8778625954198472,0.9715012722646309,0.6927710843373494
"Humidity:(5.0,79.0); Temperature:(0.0,35.0)","Pressure:(5.0,1020.0)",0.8394160583941604,1.017102669295114,0.6927710843373494
"Humidity:(5.0,79.0); Pressure:(5.0,1020.0)","Temperature:(0.0,35.0)",0.9504132231404958,1.0311672878517797,0.6927710843373494
"Pressure:(5.0,1020.0); Temperature:(0.0,35.0)","Humidity:(0.0,74.0)",0.8091603053435114,0.9733377586016151,0.6385542168674698
"Humidity:(0.0,74.0); Temperature:(0.0,35.0)","Pressure:(5.0,1020.0)",0.8479999999999999,1.0275036496350363,0.6385542168674698
"Humidity:(0.0,74.0); Pressure:(5.0,1020.0)","Temperature:(0.0,35.0)",0.9464285714285714,1.026844070961718,0.6385542168674698
"Pressure:(10.0,1020.0); Temperature:(0.0,35.0)","Humidity:(0.0,79.0)",0.8778625954198472,0.9715012722646309,0.6927710843373494
"Humidity:(0.0,79.0); Temperature:(0.0,35.0)","Pressure:(10.0,1020.0)",0.8394160583941604,1.017102669295114,0.6927710843373494
"Humidity:(0.0,79.0); Pressure:(10.0,1020.0)","Temperature:(0.0,35.0)",0.9504132231404958,1.0311672878517797,0.6927710843373494
"Pressure:(5.0,1020.0); Temperature:(5.0,35.0)","Humidity:(0.0,79.0)",0.8778625954198472,0.9715012722646309,0.6927710843373494
"Humidity:(0.0,79.0); Temperature:(5.0,35.0)","Pressure:(5.0,1020.0)",0.8394160583941604,1.017102669295114,0.6927710843373494
"Humidity:(0.0,79.0); Pressure:(5.0,1020.0)","Temperature:(5.0,35.0)",0.9504132231404958,1.0311672878517797,0.6927710843373494
"Pressure:(5.0,1020.0); Temperature:(0.0,30.0)","Humidity:(0.0,79.0)",0.8431372549019608,0.9330718954248366,0.5180722891566265
"Humidity:(0.0,79.0); Temperature:(0.0,30.0)","Pressure:(5.0,1020.0)",0.7962962962962963,0.9648553663152203,0.5180722891566265
"Humidity:(0.0,79.0); Pressure:(5.0,1020.0)","Temperature:(0.0,30.0)",0.7107438016528926,0.9514796054385498,0.5180722891566265
"Pressure:(0.0,1025.0); Temperature:(0.0,25.0)","Humidity:(5.0,79.0)",0.8202247191011235,0.9077153558052433,0.4397590361445783
"Humidity:(5.0,79.0); Temperature:(0.0,25.0)","Pressure:(0.0,1025.0)",0.9605263157894737,1.0559428372255142,0.4397590361445783
"Pressure:(5.0,1025.0); Temperature:(0.0,25.0)","Humidity:(0.0,79.0)",0.8202247191011235,0.9077153558052433,0.4397590361445783
"Humidity:(0.0,79.0); Temperature:(0.0,25.0)","Pressure:(5.0,1025.0)",0.9605263157894737,1.0559428372255142,0.4397590361445783
"Pressure:(0.0,1020.0); Temperature:(0.0,25.0)","Humidity:(0.0,79.0)",0.7948717948717948,0.8796581196581196,0.37349397590361444
"Humidity:(0.0,79.0); Temperature:(0.0,25.0)","Pressure:(0.0,1020.0)",0.8157894736842105,0.9884748367268535,0.37349397590361444
"Pressure:(0.0,1025.0); Temperature:(5.0,25.0)","Humidity:(0.0,79.0)",0.8202247191011235,0.9077153558052433,0.4397590361445783
"Humidity:(0.0,79.0); Temperature:(5.0,25.0)","Pressure:(0.0,1025.0)",0.9605263157894737,1.0559428372255142,0.4397590361445783
"Pressure:(0.0,1030.0); Temperature:(5.0,25.0)","Humidity:(5.0,79.0)",0.8222222222222223,0.909925925925926,0.4457831325301205
"Humidity:(5.0,79.0); Temperature:(5.0,25.0)","Pressure:(0.0,1030.0)",0.9736842105263158,1.0165508109897385,0.4457831325301205
"Pressure:(5.0,1030.0); Temperature:(5.0,25.0)","Humidity:(0.0,79.0)",0.8222222222222223,0.909925925925926,0.4457831325301205
"Humidity:(0.0,79.0); Temperature:(5.0,25.0)","Pressure:(5.0,1030.0)",0.9736842105263158,1.0165508109897385,0.4457831325301205
"Pressure:(5.0,1025.0); Temperature:(10.0,30.0)","Humidity:(0.0,84.0)",1.0,1.0,0.6746987951807228
"Humidity:(0.0,84.0); Temperature:(10.0,30.0)","Pressure:(5.0,1025.0)",0.9256198347107438,1.017568824913798,0.6746987951807228
"Humidity:(0.0,84.0); Pressure:(5.0,1025.0)","Temperature:(10.0,30.0)",0.7417218543046358,1.017568824913798,0.6746987951807228
"Pressure:(0.0,1020.0); Temperature:(10.0,30.0)","Humidity:(0.0,84.0)",1.0,1.0,0.608433734939759
"Humidity:(0.0,84.0); Temperature:(10.0,30.0)","Pressure:(0.0,1020.0)",0.834710743801653,1.0114013392049226,0.608433734939759
"Humidity:(0.0,84.0); Pressure:(0.0,1020.0)","Temperature:(10.0,30.0)",0.7372262773722628,1.0114013392049226,0.608433734939759
"Pressure:(0.0,1025.0); Temperature:(15.0,30.0)","Humidity:(0.0,84.0)",1.0,1.0,0.5481927710843374
"Humidity:(0.0,84.0); Temperature:(15.0,30.0)","Pressure:(0.0,1025.0)",0.91,1.0003973509933775,0.5481927710843374
"Pressure:(15.0,1030.0); Temperature:(0.0,40.0)","Humidity:(10.0,79.0)",0.89937106918239,0.9953039832285115,0.8614457831325302
"Humidity:(10.0,79.0); Temperature:(0.0,40.0)","Pressure:(15.0,1030.0)",0.9533333333333334,0.9953039832285115,0.8614457831325302
"Humidity:(10.0,79.0); Pressure:(15.0,1030.0)","Temperature:(0.0,40.0)",1.0,1.0,0.8614457831325302
"Pressure:(20.0,1030.0); Temperature:(0.0,40.0)","Humidity:(10.0,84.0)",1.0,1.0,0.9578313253012049
"Humidity:(10.0,84.0); Temperature:(0.0,40.0)","Pressure:(20.0,1030.0)",0.9578313253012049,1.0,0.9578313253012049
"Humidity:(10.0,84.0); Pressure:(20.0,1030.0)","Temperature:(0.0,40.0)",1.0,1.0,0.9578313253012049
"Pressure:(15.0,1030.0); Temperature:(0.0,35.0)","Humidity:(10.0,84.0)",1.0,1.0,0.9036144578313253
"Humidity:(10.0,84.0); Temperature:(0.0,35.0)","Pressure:(15.0,1030.0)",0.9803921568627451,1.0235540757183377,0.9036144578313253
"Humidity:(10.0,84.0); Pressure:(15.0,1030.0)","Temperature:(0.0,35.0)",0.9433962264150944,1.0235540757183377,0.9036144578313253
"Humidity:(5.0,64.0); Temperature:(0.0,40.0)","Pressure:(5.0,1030.0)",0.9464285714285714,0.988095238095238,0.6385542168674698
"Humidity:(5.0,64.0); Pressure:(5.0,1030.0)","Temperature:(0.0,40.0)",1.0,1.0,0.6385542168674698
"Humidity:(0.0,59.0); Temperature:(0.0,40.0)","Pressure:(5.0,1030.0)",0.9375,0.9787735849056604,0.5421686746987951
"Humidity:(0.0,59.0); Pressure:(5.0,1030.0)","Temperature:(0.0,40.0)",1.0,1.0,0.5421686746987951
"Humidity:(0.0,64.0); Temperature:(0.0,40.0)","Pressure:(10.0,1030.0)",0.9464285714285714,0.988095238095238,0.6385542168674698
"Humidity:(0.0,64.0); Pressure:(10.0,1030.0)","Temperature:(0.0,40.0)",1.0,1.0,0.6385542168674698
"Humidity:(0.0,64.0); Temperature:(5.0,40.0)","Pressure:(5.0,1030.0)",0.9464285714285714,0.988095238095238,0.6385542168674698
"Humidity:(0.0,64.0); Pressure:(5.0,1030.0)","Temperature:(5.0,40.0)",1.0,1.0,0.6385542168674698
"Pressure:(0.0,1030.0); Temperature:(0.0,35.0)","Humidity:(15.0,74.0)",0.8133333333333334,0.9783574879227053,0.7349397590361446
"Humidity:(15.0,74.0); Temperature:(0.0,35.0)","Pressure:(0.0,1030.0)",0.976,1.0189685534591195,0.7349397590361446
"Humidity:(15.0,74.0); Pressure:(0.0,1030.0)","Temperature:(0.0,35.0)",0.9312977099236641,1.0104275807014917,0.7349397590361446
"Pressure:(5.0,1030.0); Temperature:(0.0,35.0)","Humidity:(15.0,79.0)",0.8933333333333333,0.9886222222222222,0.8072289156626506
"Humidity:(15.0,79.0); Temperature:(0.0,35.0)","Pressure:(5.0,1030.0)",0.9781021897810219,1.0211632924757839,0.8072289156626506
"Humidity:(15.0,79.0); Pressure:(5.0,1030.0)","Temperature:(0.0,35.0)",0.9370629370629371,1.0166826637414872,0.8072289156626506
"Pressure:(0.0,1025.0); Temperature:(0.0,35.0)","Humidity:(15.0,79.0)",0.8873239436619719,0.9819718309859156,0.7590361445783133
"Humidity:(15.0,79.0); Temperature:(0.0,35.0)","Pressure:(0.0,1025.0)",0.9197080291970803,1.0110697539517572,0.7590361445783133
"Humidity:(15.0,79.0); Pressure:(0.0,1025.0)","Temperature:(0.0,35.0)",0.9333333333333333,1.012636165577342,0.7590361445783133
"Pressure:(0.0,1030.0); Temperature:(0.0,30.0)","Humidity:(15.0,79.0)",0.8677685950413223,0.9603305785123967,0.6325301204819277
"Humidity:(15.0,79.0); Temperature:(0.0,30.0)","Pressure:(0.0,1030.0)",0.9722222222222222,1.015024458420685,0.6325301204819277
"Humidity:(15.0,79.0); Pressure:(0.0,1030.0)","Temperature:(0.0,30.0)",0.7342657342657342,0.9829686442589668,0.6325301204819277
"Pressure:(0.0,1025.0); Temperature:(20.0,40.0)","Humidity:(5.0,84.0)",1.0,1.0,0.7228915662650602
"Humidity:(5.0,84.0); Temperature:(20.0,40.0)","Pressure:(0.0,1025.0)",0.9090909090909091,0.9993979530403371,0.7228915662650602
"Humidity:(5.0,84.0); Pressure:(0.0,1025.0)","Temperature:(20.0,40.0)",0.794701986754967,0.9993979530403372,0.7228915662650602
"Pressure:(5.0,1025.0); Temperature:(20.0,40.0)","Humidity:(0.0,84.0)",1.0,1.0,0.7228915662650602
"Humidity:(0.0,84.0); Temperature:(20.0,40.0)","Pressure:(5.0,1025.0)",0.9090909090909091,0.9993979530403371,0.7228915662650602
"Humidity:(0.0,84.0); Pressure:(5.0,1025.0)","Temperature:(20.0,40.0)",0.794701986754967,0.9993979530403372,0.7228915662650602
"Pressure:(0.0,1020.0); Temperature:(20.0,40.0)","Humidity:(0.0,84.0)",1.0,1.0,0.7048192771084337
"Humidity:(0.0,84.0); Temperature:(20.0,40.0)","Pressure:(0.0,1020.0)",0.8863636363636364,1.0739880557398804,0.7048192771084337
"Humidity:(0.0,84.0); Pressure:(0.0,1020.0)","Temperature:(20.0,40.0)",0.8540145985401459,1.0739880557398804,0.7048192771084337
"Pressure:(0.0,1025.0); Temperature:(25.0,40.0)","Humidity:(0.0,84.0)",1.0,1.0,0.37349397590361444
"Humidity:(0.0,84.0); Temperature:(25.0,40.0)","Pressure:(0.0,1025.0)",0.8378378378378378,0.9210667621263647,0.37349397590361444
"Pressure:(5.0,1030.0); Temperature:(5.0,40.0)","Humidity:(20.0,84.0)",1.0,1.0,0.9578313253012049
"Humidity:(20.0,84.0); Temperature:(5.0,40.0)","Pressure:(5.0,1030.0)",0.9578313253012049,1.0,0.9578313253012049
"Humidity:(20.0,84.0); Pressure:(5.0,1030.0)","Temperature:(5.0,40.0)",1.0,1.0,0.9578313253012049
"Pressure:(5.0,1030.0); Temperature:(5.0,40.0)","Humidity:(15.0,79.0)",0.89937106918239,0.9953039832285115,0.8614457831325302
"Humidity:(15.0,79.0); Temperature:(5.0,40.0)","Pressure:(5.0,1030.0)",0.9533333333333334,0.9953039832285115,0.8614457831325302
"Humidity:(15.0,79.0); Pressure:(5.0,1030.0)","Temperature:(5.0,40.0)",1.0,1.0,0.8614457831325302
"Pressure:(5.0,1025.0); Temperature:(5.0,40.0)","Humidity:(15.0,84.0)",1.0,1.0,0.9096385542168675
"Humidity:(15.0,84.0); Temperature:(5.0,40.0)","Pressure:(5.0,1025.0)",0.9096385542168675,1.0,0.9096385542168675
"Humidity:(15.0,84.0); Pressure:(5.0,1025.0)","Temperature:(5.0,40.0)",1.0,1.0,0.9096385542168675
"Pressure:(5.0,1030.0); Temperature:(10.0,40.0)","Humidity:(15.0,84.0)",1.0,1.0,0.9518072289156626
"Humidity:(15.0,84.0); Temperature:(10.0,40.0)","Pressure:(5.0,1030.0)",0.9693251533742331,1.011999845661149,0.9518072289156626
"Humidity:(15.0,84.0); Pressure:(5.0,1030.0)","Temperature:(10.0,40.0)",0.9937106918238993,1.011999845661149,0.9518072289156626
"Pressure:(0.0,1030.0); Temperature:(10.0,40.0)","Humidity:(5.0,69.0)",0.7531645569620253,0.9922644163150492,0.7168674698795181
"Humidity:(5.0,69.0); Temperature:(10.0,40.0)","Pressure:(0.0,1030.0)",0.967479674796748,1.0100731195991206,0.7168674698795181
"Humidity:(5.0,69.0); Pressure:(0.0,1030.0)","Temperature:(10.0,40.0)",0.9916666666666667,1.009918200408998,0.7168674698795181
"Humidity:(0.0,64.0); Temperature:(10.0,40.0)","Pressure:(0.0,1030.0)",0.9636363636363635,1.0060606060606059,0.6385542168674698
"Humidity:(0.0,64.0); Pressure:(0.0,1030.0)","Temperature:(10.0,40.0)",1.0,1.01840490797546,0.6385542168674698
"Pressure:(5.0,1030.0); Temperature:(10.0,40.0)","Humidity:(0.0,69.0)",0.7531645569620253,0.9922644163150492,0.7168674698795181
"Humidity:(0.0,69.0); Temperature:(10.0,40.0)","Pressure:(5.0,1030.0)",0.967479674796748,1.0100731195991206,0.7168674698795181
"Humidity:(0.0,69.0); Pressure:(5.0,1030.0)","Temperature:(10.0,40.0)",0.9916666666666667,1.009918200408998,0.7168674698795181
"Pressure:(0.0,1025.0); Temperature:(10.0,40.0)","Humidity:(0.0,69.0)",0.76,1.0012698412698413,0.6867469879518072
"Humidity:(0.0,69.0); Temperature:(10.0,40.0)","Pressure:(0.0,1025.0)",0.9268292682926829,1.0188984009045388,0.6867469879518072
"Humidity:(0.0,69.0); Pressure:(0.0,1025.0)","Temperature:(10.0,40.0)",0.991304347826087,1.0095492131234995,0.6867469879518072
"Pressure:(0.0,1030.0); Temperature:(15.0,40.0)","Humidity:(0.0,69.0)",0.7591240875912408,1.00011586142973,0.6265060240963856
"Humidity:(0.0,69.0); Temperature:(15.0,40.0)","Pressure:(0.0,1030.0)",0.962962962962963,1.0053575588166783,0.6265060240963856
"Humidity:(0.0,69.0); Pressure:(0.0,1030.0)","Temperature:(15.0,40.0)",0.8666666666666667,1.0131455399061033,0.6265060240963856
"Pressure:(0.0,1030.0); Temperature:(10.0,35.0)","Humidity:(0.0,69.0)",0.738255033557047,0.9726217108767445,0.6626506024096386
"Humidity:(0.0,69.0); Temperature:(10.0,35.0)","Pressure:(0.0,1030.0)",1.0,1.0440251572327044,0.6626506024096386
"Humidity:(0.0,69.0); Pressure:(0.0,1030.0)","Temperature:(10.0,35.0)",0.9166666666666667,1.0144444444444445,0.6626506024096386
"Pressure:(10.0,1030.0); Temperature:(10.0,35.0)","Humidity:(5.0,84.0)",1.0,1.0,0.8975903614457831
"Humidity:(5.0,84.0); Temperature:(10.0,35.0)","Pressure:(10.0,1030.0)",0.9933333333333333,1.0370649895178197,0.8975903614457831
"Humidity:(5.0,84.0); Pressure:(10.0,1030.0)","Temperature:(10.0,35.0)",0.9371069182389936,1.0370649895178197,0.8975903614457831
"Pressure:(10.0,1025.0); Temperature:(10.0,35.0)","Humidity:(0.0,84.0)",1.0,1.0,0.8493975903614458
"Humidity:(0.0,84.0); Temperature:(10.0,35.0)","Pressure:(10.0,1025.0)",0.94,1.0333774834437086,0.8493975903614458
"Humidity:(0.0,84.0); Pressure:(10.0,1025.0)","Temperature:(10.0,35.0)",0.9337748344370861,1.0333774834437086,0.8493975903614458
"Pressure:(10.0,1030.0); Temperature:(10.0,30.0)","Humidity:(0.0,84.0)",1.0,1.0,0.7228915662650602
"Humidity:(0.0,84.0); Temperature:(10.0,30.0)","Pressure:(10.0,1030.0)",0.9917355371900827,1.0353968501481365,0.7228915662650602
"Humidity:(0.0,84.0); Pressure:(10.0,1030.0)","Temperature:(10.0,30.0)",0.7547169811320754,1.0353968501481365,0.7228915662650602
"Pressure:(0.0,1020.0); Temperature:(0.0,35.0)","Humidity:(15.0,84.0)",1.0,1.0,0.7891566265060241
"Humidity:(15.0,84.0); Temperature:(0.0,35.0)","Pressure:(0.0,1020.0)",0.8562091503267975,1.0374505033156816,0.7891566265060241
"Humidity:(15.0,84.0); Pressure:(0.0,1020.0)","Temperature:(0.0,35.0)",0.9562043795620437,1.0374505033156813,0.7891566265060241
"Pressure:(0.0,1020.0); Temperature:(0.0,35.0)","Humidity:(10.0,79.0)",0.8778625954198472,0.9715012722646309,0.6927710843373494
"Humidity:(10.0,79.0); Temperature:(0.0,35.0)","Pressure:(0.0,1020.0)",0.8394160583941604,1.017102669295114,0.6927710843373494
"Humidity:(10.0,79.0); Pressure:(0.0,1020.0)","Temperature:(0.0,35.0)",0.9504132231404958,1.0311672878517797,0.6927710843373494
"Pressure:(0.0,1015.0); Temperature:(0.0,35.0)","Humidity:(10.0,84.0)",1.0,1.0,0.5963855421686747
"Humidity:(10.0,84.0); Pressure:(0.0,1015.0)","Temperature:(0.0,35.0)",0.9428571428571428,1.02296918767507,0.5963855421686747
"Pressure:(0.0,1020.0); Temperature:(5.0,35.0)","Humidity:(10.0,84.0)",1.0,1.0,0.7891566265060241
"Humidity:(10.0,84.0); Temperature:(5.0,35.0)","Pressure:(0.0,1020.0)",0.8562091503267975,1.0374505033156816,0.7891566265060241
"Humidity:(10.0,84.0); Pressure:(0.0,1020.0)","Temperature:(5.0,35.0)",0.9562043795620437,1.0374505033156813,0.7891566265060241
"Pressure:(0.0,1020.0); Temperature:(0.0,30.0)","Humidity:(10.0,84.0)",1.0,1.0,0.6144578313253012
"Humidity:(10.0,84.0); Temperature:(0.0,30.0)","Pressure:(0.0,1020.0)",0.8225806451612904,0.9967035554509065,0.6144578313253012
"Humidity:(10.0,84.0); Pressure:(0.0,1020.0)","Temperature:(0.0,30.0)",0.7445255474452555,0.9967035554509065,0.6144578313253012
"Pressure:(10.0,1030.0); Temperature:(5.0,40.0)","Humidity:(10.0,79.0)",0.89937106918239,0.9953039832285115,0.8614457831325302
"Humidity:(10.0,79.0); Temperature:(5.0,40.0)","Pressure:(10.0,1030.0)",0.9533333333333334,0.9953039832285115,0.8614457831325302
"Humidity:(10.0,79.0); Pressure:(10.0,1030.0)","Temperature:(5.0,40.0)",1.0,1.0,0.8614457831325302
"Pressure:(10.0,1030.0); Temperature:(10.0,40.0)","Humidity:(10.0,84.0)",1.0,1.0,0.9518072289156626
"Humidity:(10.0,84.0); Temperature:(10.0,40.0)","Pressure:(10.0,1030.0)",0.9693251533742331,1.011999845661149,0.9518072289156626
"Humidity:(10.0,84.0); Pressure:(10.0,1030.0)","Temperature:(10.0,40.0)",0.9937106918238993,1.011999845661149,0.9518072289156626
"Pressure:(10.0,1030.0); Temperature:(5.0,35.0)","Humidity:(10.0,84.0)",1.0,1.0,0.9036144578313253
"Humidity:(10.0,84.0); Temperature:(5.0,35.0)","Pressure:(10.0,1030.0)",0.9803921568627451,1.0235540757183377,0.9036144578313253
"Humidity:(10.0,84.0); Pressure:(10.0,1030.0)","Temperature:(5.0,35.0)",0.9433962264150944,1.0235540757183377,0.9036144578313253
"Pressure:(5.0,1030.0); Temperature:(10.0,40.0)","Humidity:(5.0,74.0)",0.8227848101265823,0.9897266556595121,0.7831325301204819
"Humidity:(5.0,74.0); Temperature:(10.0,40.0)","Pressure:(5.0,1030.0)",0.9629629629629629,1.0053575588166783,0.7831325301204819
"Humidity:(5.0,74.0); Pressure:(5.0,1030.0)","Temperature:(10.0,40.0)",0.9923664122137403,1.0106308247084717,0.7831325301204819
"Pressure:(0.0,1025.0); Temperature:(10.0,40.0)","Humidity:(5.0,74.0)",0.8333333333333334,1.002415458937198,0.7530120481927711
"Humidity:(5.0,74.0); Temperature:(10.0,40.0)","Pressure:(0.0,1025.0)",0.9259259259259259,1.0179053225410841,0.7530120481927711
"Humidity:(5.0,74.0); Pressure:(0.0,1025.0)","Temperature:(10.0,40.0)",0.9920634920634921,1.0103223293407342,0.7530120481927711
"Pressure:(0.0,1030.0); Temperature:(15.0,40.0)","Humidity:(5.0,74.0)",0.8175182481751824,0.9833915159208715,0.6746987951807228
"Humidity:(5.0,74.0); Temperature:(15.0,40.0)","Pressure:(0.0,1030.0)",0.9572649572649572,0.999408697521905,0.6746987951807228
"Humidity:(5.0,74.0); Pressure:(0.0,1030.0)","Temperature:(15.0,40.0)",0.8549618320610686,0.9994624233953338,0.6746987951807228
"Pressure:(0.0,1030.0); Temperature:(10.0,35.0)","Humidity:(5.0,74.0)",0.8120805369127517,0.9768505009240347,0.7289156626506024
"Humidity:(5.0,74.0); Temperature:(10.0,35.0)","Pressure:(0.0,1030.0)",0.9918032786885245,1.0354675739766985,0.7289156626506024
"Humidity:(5.0,74.0); Pressure:(0.0,1030.0)","Temperature:(10.0,35.0)",0.9236641221374045,1.0221882951653942,0.7289156626506024
"Pressure:(20.0,1030.0); Temperature:(0.0,35.0)","Humidity:(5.0,84.0)",1.0,1.0,0.9036144578313253
"Humidity:(5.0,84.0); Temperature:(0.0,35.0)","Pressure:(20.0,1030.0)",0.9803921568627451,1.0235540757183377,0.9036144578313253
"Humidity:(5.0,84.0); Pressure:(20.0,1030.0)","Temperature:(0.0,35.0)",0.9433962264150944,1.0235540757183377,0.9036144578313253
"Pressure:(20.0,1030.0); Temperature:(0.0,35.0)","Humidity:(0.0,79.0)",0.8933333333333333,0.9886222222222222,0.8072289156626506
"Humidity:(0.0,79.0); Temperature:(0.0,35.0)","Pressure:(20.0,1030.0)",0.9781021897810219,1.0211632924757839,0.8072289156626506
"Humidity:(0.0,79.0); Pressure:(20.0,1030.0)","Temperature:(0.0,35.0)",0.9370629370629371,1.0166826637414872,0.8072289156626506
