Rule_ID,Antecedent,Consequent,Confidence,Lift,Support,P_Value
337,"{Humidity:(0.0,84.0), Temperature:(20.0,30.0)}","{Pressure:(0.0,1030.0)}",0.9887640449438202,1.032849066055965,0.5365853658536586,0.9681956762749445
338,"{Pressure:(0.0,1010.0), Temperature:(0.0,30.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.3475609756097561,1.0
339,"{Pressure:(0.0,1005.0), Temperature:(0.0,35.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.3170731707317073,1.0
340,"{Humidity:(0.0,84.0), Pressure:(0.0,1005.0)}","{Temperature:(0.0,35.0)}",0.9629629629629629,1.0528395061728395,0.3170731707317073,0.9498123827392121
341,"{Pressure:(5.0,1025.0), Temperature:(5.0,40.0)}","{Humidity:(10.0,79.0)}",0.8926174496644296,0.9891166334119355,0.8109756097560976,1.0
342,"{Humidity:(10.0,79.0), Temperature:(5.0,40.0)}","{Pressure:(5.0,1025.0)}",0.9236111111111112,1.0165920954511558,0.8109756097560976,0.9836787089675407
343,"{Humidity:(10.0,79.0), Pressure:(5.0,1025.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.8109756097560976,0.975609756097561
344,"{Pressure:(15.0,1025.0), Temperature:(0.0,30.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.6890243902439024,1.0
345,"{Humidity:(0.0,84.0), Temperature:(0.0,30.0)}","{Pressure:(15.0,1025.0)}",0.933884297520661,1.0278994952576403,0.6890243902439024,0.9728577595510469
346,"{Humidity:(0.0,74.0), Temperature:(5.0,30.0)}","{Pressure:(0.0,1025.0)}",0.9166666666666667,1.0089485458612977,0.5365853658536586,0.9911308203991129
347,"{Pressure:(0.0,1030.0), Temperature:(0.0,30.0)}","{Humidity:(15.0,79.0)}",0.864406779661017,0.9578561612459917,0.6219512195121951,1.0
348,"{Humidity:(15.0,79.0), Temperature:(0.0,30.0)}","{Pressure:(0.0,1030.0)}",0.9714285714285714,1.0147406733393995,0.6219512195121951,0.9854734576757533
349,"{Pressure:(20.0,1030.0), Temperature:(5.0,40.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.9573170731707317,1.0
350,"{Humidity:(5.0,84.0), Temperature:(5.0,40.0)}","{Pressure:(20.0,1030.0)}",0.98125,1.025,0.9573170731707317,0.975609756097561
351,"{Humidity:(5.0,84.0), Pressure:(20.0,1030.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.9573170731707317,0.975609756097561
352,"{Pressure:(0.0,1030.0), Temperature:(0.0,35.0)}","{Humidity:(25.0,84.0)}",0.9931972789115646,0.9992905137515129,0.8902439024390244,1.0
353,"{Humidity:(25.0,84.0), Temperature:(0.0,35.0)}","{Pressure:(0.0,1030.0)}",0.9798657718120806,1.0235540546317274,0.8902439024390244,0.9769879719345138
354,"{Humidity:(25.0,84.0), Pressure:(0.0,1030.0)}","{Temperature:(0.0,35.0)}",0.9358974358974359,1.0232478632478632,0.8902439024390244,0.977280320748413
355,"{Pressure:(0.0,1025.0), Temperature:(15.0,40.0)}","{Humidity:(0.0,74.0)}",0.8382352941176471,0.9889970376639865,0.6951219512195121,1.0
356,"{Humidity:(0.0,74.0), Temperature:(15.0,40.0)}","{Pressure:(0.0,1025.0)}",0.9268292682926829,1.0201342281879193,0.6951219512195121,0.980263157894737
357,"{Humidity:(0.0,74.0), Pressure:(0.0,1025.0)}","{Temperature:(15.0,40.0)}",0.9193548387096774,1.0398220244716352,0.6951219512195121,0.9617030380830125
358,"{Pressure:(0.0,1025.0), Temperature:(0.0,35.0)}","{Humidity:(15.0,79.0)}",0.8848920863309353,0.9805560956640094,0.75,1.0
359,"{Humidity:(15.0,79.0), Temperature:(0.0,35.0)}","{Pressure:(0.0,1025.0)}",0.9179104477611941,1.0103175398176902,0.75,0.9897878247075154
360,"{Humidity:(15.0,79.0), Pressure:(0.0,1025.0)}","{Temperature:(0.0,35.0)}",0.9248120300751879,1.011127819548872,0.75,0.9889946460440214
361,"{Pressure:(10.0,1030.0), Temperature:(5.0,35.0)}","{Humidity:(0.0,74.0)}",0.8299319727891156,0.9792003132188126,0.7439024390243902,1.0
362,"{Humidity:(0.0,74.0), Temperature:(5.0,35.0)}","{Pressure:(10.0,1030.0)}",0.976,1.019515923566879,0.7439024390243902,0.980857656937225
363,"{Humidity:(0.0,74.0), Pressure:(10.0,1030.0)}","{Temperature:(5.0,35.0)}",0.9242424242424242,1.0105050505050504,0.7439024390243902,0.9896041583366655
364,"{Pressure:(10.0,1030.0), Temperature:(0.0,40.0)}","{Humidity:(20.0,84.0)}",1.0,1.0,0.9573170731707317,1.0
365,"{Humidity:(20.0,84.0), Temperature:(0.0,40.0)}","{Pressure:(10.0,1030.0)}",0.98125,1.025,0.9573170731707317,0.975609756097561
366,"{Humidity:(20.0,84.0), Pressure:(10.0,1030.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.9573170731707317,0.975609756097561
367,"{Pressure:(0.0,1015.0), Temperature:(0.0,40.0)}","{Humidity:(5.0,74.0)}",0.803921568627451,0.9485117788122444,0.5,1.0
368,"{Humidity:(5.0,74.0), Pressure:(0.0,1015.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.5,0.975609756097561
369,"{Pressure:(0.0,1025.0), Temperature:(0.0,35.0)}","{Humidity:(10.0,74.0)}",0.8201438848920863,0.9676517778582889,0.6951219512195121,1.0
370,"{Humidity:(10.0,74.0), Temperature:(0.0,35.0)}","{Pressure:(0.0,1025.0)}",0.9119999999999999,1.0038120805369126,0.6951219512195121,0.9962023962344888
371,"{Humidity:(10.0,74.0), Pressure:(0.0,1025.0)}","{Temperature:(0.0,35.0)}",0.9193548387096774,1.0051612903225806,0.6951219512195121,0.9948652118100129
372,"{Pressure:(5.0,1030.0), Temperature:(15.0,30.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.6402439024390244,1.0
373,"{Humidity:(0.0,84.0), Temperature:(15.0,30.0)}","{Pressure:(5.0,1030.0)}",0.9905660377358491,1.034731402475664,0.6402439024390244,0.9664343786295005
374,"{Pressure:(0.0,1025.0), Temperature:(10.0,25.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.5365853658536586,1.0
375,"{Humidity:(0.0,84.0), Temperature:(10.0,25.0)}","{Pressure:(0.0,1025.0)}",0.967032967032967,1.0643852791503798,0.5365853658536586,0.939509423503326
376,"{Humidity:(0.0,69.0), Temperature:(0.0,25.0)}","{Pressure:(0.0,1030.0)}",0.9692307692307692,1.0124448799608035,0.38414634146341464,0.987708091366628
377,"{Pressure:(0.0,1025.0), Temperature:(20.0,35.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.6707317073170732,1.0
378,"{Humidity:(0.0,84.0), Temperature:(20.0,35.0)}","{Pressure:(0.0,1025.0)}",0.9322033898305085,1.026049368672506,0.6707317073170732,0.9746119733924612
379,"{Humidity:(5.0,64.0), Temperature:(0.0,40.0)}","{Pressure:(5.0,1030.0)}",0.9729729729729729,1.0163539335513858,0.6585365853658537,0.9839092140921409
380,"{Humidity:(5.0,64.0), Pressure:(5.0,1030.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.6585365853658537,0.9756097560975608
381,"{Pressure:(0.0,1015.0), Temperature:(10.0,40.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.6158536585365854,1.0
382,"{Humidity:(5.0,84.0), Pressure:(0.0,1015.0)}","{Temperature:(10.0,40.0)}",0.9901960784313726,1.0213343198914786,0.6158536585365854,0.9791113257667231
383,"{Humidity:(0.0,69.0), Temperature:(0.0,35.0)}","{Pressure:(10.0,1030.0)}",0.9736842105263159,1.0170968823332218,0.676829268292683,0.9831905075807513
384,"{Humidity:(0.0,69.0), Pressure:(10.0,1030.0)}","{Temperature:(0.0,35.0)}",0.9173553719008265,1.0029752066115702,0.676829268292683,0.9970336189848383
385,"{Humidity:(0.0,69.0), Temperature:(0.0,30.0)}","{Pressure:(0.0,1025.0)}",0.9058823529411764,0.9970785629688115,0.4695121951219512,1.0
386,"{Pressure:(5.0,1030.0), Temperature:(5.0,30.0)}","{Humidity:(5.0,79.0)}",0.864406779661017,0.9578561612459917,0.6219512195121951,1.0
387,"{Humidity:(5.0,79.0), Temperature:(5.0,30.0)}","{Pressure:(5.0,1030.0)}",0.9714285714285714,1.0147406733393995,0.6219512195121951,0.9854734576757533
388,"{Pressure:(5.0,1025.0), Temperature:(10.0,40.0)}","{Humidity:(0.0,74.0)}",0.831081081081081,0.9805560956640093,0.75,1.0
389,"{Humidity:(0.0,74.0), Temperature:(10.0,40.0)}","{Pressure:(5.0,1025.0)}",0.9179104477611941,1.0103175398176902,0.75,0.9897878247075154
390,"{Humidity:(0.0,74.0), Pressure:(5.0,1025.0)}","{Temperature:(10.0,40.0)}",0.9919354838709677,1.0231284236153377,0.75,0.9773944080904223
391,"{Pressure:(5.0,1030.0), Temperature:(15.0,40.0)}","{Humidity:(5.0,79.0)}",0.9097222222222223,1.0080705705705706,0.7987804878048781,0.9919940420778254
392,"{Humidity:(5.0,79.0), Temperature:(15.0,40.0)}","{Pressure:(5.0,1030.0)}",0.9924242424242424,1.0366724570546226,0.7987804878048781,0.9646248370880655
393,"{Humidity:(5.0,79.0), Pressure:(5.0,1030.0)}","{Temperature:(15.0,40.0)}",0.9290780141843973,1.0508192712154563,0.7987804878048781,0.9516384285980264
394,"{Pressure:(0.0,1025.0), Temperature:(10.0,35.0)}","{Humidity:(5.0,79.0)}",0.8840579710144928,0.9796318057187623,0.7439024390243902,1.0
395,"{Humidity:(5.0,79.0), Temperature:(10.0,35.0)}","{Pressure:(0.0,1025.0)}",0.9172932330827067,1.0096381894333148,0.7439024390243902,0.9904538184726112
396,"{Humidity:(5.0,79.0), Pressure:(0.0,1025.0)}","{Temperature:(10.0,35.0)}",0.9172932330827067,1.0096381894333148,0.7439024390243902,0.9904538184726112
397,"{Pressure:(0.0,1030.0), Temperature:(25.0,40.0)}","{Humidity:(0.0,79.0)}",1.0,1.1081081081081081,0.40853658536585363,0.902439024390244
398,"{Humidity:(0.0,79.0), Temperature:(25.0,40.0)}","{Pressure:(0.0,1030.0)}",0.9852941176470588,1.0292244286249532,0.40853658536585363,0.971605387695668
399,"{Pressure:(0.0,1030.0), Temperature:(5.0,40.0)}","{Humidity:(25.0,84.0)}",0.9936305732484076,0.9997264663358212,0.9512195121951219,1.0
400,"{Humidity:(25.0,84.0), Temperature:(5.0,40.0)}","{Pressure:(0.0,1030.0)}",0.9811320754716981,1.0248768176901815,0.9512195121951219,0.9757270168855534
401,"{Humidity:(25.0,84.0), Pressure:(0.0,1030.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.9512195121951219,0.975609756097561
402,"{Pressure:(20.0,1025.0), Temperature:(0.0,35.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.8475609756097561,1.0
403,"{Humidity:(0.0,84.0), Temperature:(0.0,35.0)}","{Pressure:(20.0,1025.0)}",0.9266666666666666,1.0199552572706934,0.8475609756097561,0.980435164063871
404,"{Humidity:(0.0,84.0), Pressure:(20.0,1025.0)}","{Temperature:(0.0,35.0)}",0.9328859060402684,1.0199552572706934,0.8475609756097561,0.980435164063871
405,"{Pressure:(0.0,1020.0), Temperature:(0.0,40.0)}","{Humidity:(10.0,74.0)}",0.8134328358208956,0.9597337055728553,0.6646341463414634,1.0
406,"{Humidity:(10.0,74.0), Temperature:(0.0,40.0)}","{Pressure:(0.0,1020.0)}",0.8074074074074075,0.988170259812051,0.6646341463414634,1.0
407,"{Humidity:(10.0,74.0), Pressure:(0.0,1020.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.6646341463414634,0.9756097560975608
408,"{Pressure:(30.0,1030.0), Temperature:(0.0,40.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.9573170731707317,1.0
409,"{Humidity:(0.0,84.0), Temperature:(0.0,40.0)}","{Pressure:(30.0,1030.0)}",0.98125,1.025,0.9573170731707317,0.975609756097561
410,"{Humidity:(0.0,84.0), Pressure:(30.0,1030.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.9573170731707317,0.975609756097561
411,"{Pressure:(20.0,1030.0), Temperature:(0.0,40.0)}","{Humidity:(0.0,74.0)}",0.8407643312101911,0.9919809375429594,0.8048780487804879,1.0
412,"{Humidity:(0.0,74.0), Temperature:(0.0,40.0)}","{Pressure:(20.0,1030.0)}",0.9777777777777779,1.02137296532201,0.8048780487804879,0.9790742793791573
413,"{Humidity:(0.0,74.0), Pressure:(20.0,1030.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.8048780487804879,0.975609756097561
414,"{Pressure:(0.0,1010.0), Temperature:(0.0,40.0)}","{Humidity:(10.0,84.0)}",1.0,1.0,0.4695121951219512,1.0
415,"{Humidity:(10.0,84.0), Pressure:(0.0,1010.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.4695121951219512,0.975609756097561
416,"{Pressure:(5.0,1030.0), Temperature:(0.0,25.0)}","{Humidity:(10.0,84.0)}",1.0,1.0,0.5487804878048781,1.0
417,"{Humidity:(10.0,84.0), Temperature:(0.0,25.0)}","{Pressure:(5.0,1030.0)}",0.9782608695652174,1.0218775962337303,0.5487804878048781,0.978590785907859
418,"{Pressure:(15.0,1030.0), Temperature:(10.0,40.0)}","{Humidity:(0.0,79.0)}",0.8974358974358975,0.9944559944559944,0.8536585365853658,1.0
419,"{Humidity:(0.0,79.0), Temperature:(10.0,40.0)}","{Pressure:(15.0,1030.0)}",0.979020979020979,1.0226715959200035,0.8536585365853658,0.9778310104529616
420,"{Humidity:(0.0,79.0), Pressure:(15.0,1030.0)}","{Temperature:(10.0,40.0)}",0.9929078014184397,1.0241313171863151,0.8536585365853658,0.9764372822299651
421,"{Pressure:(0.0,1020.0), Temperature:(20.0,40.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.6951219512195121,1.0
422,"{Humidity:(0.0,84.0), Temperature:(20.0,40.0)}","{Pressure:(0.0,1020.0)}",0.8906249999999999,1.0900186567164178,0.6951219512195121,0.9174154899443732
423,"{Humidity:(0.0,84.0), Pressure:(0.0,1020.0)}","{Temperature:(20.0,40.0)}",0.8507462686567164,1.0900186567164178,0.6951219512195121,0.9174154899443732
424,"{Pressure:(15.0,1025.0), Temperature:(0.0,40.0)}","{Humidity:(10.0,84.0)}",1.0,1.0,0.9085365853658537,1.0
425,"{Humidity:(10.0,84.0), Temperature:(0.0,40.0)}","{Pressure:(15.0,1025.0)}",0.93125,1.025,0.9085365853658537,0.9756097560975608
426,"{Humidity:(10.0,84.0), Pressure:(15.0,1025.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.9085365853658537,0.9756097560975608
427,"{Pressure:(0.0,1015.0), Temperature:(0.0,40.0)}","{Humidity:(15.0,84.0)}",1.0,1.0,0.6219512195121951,1.0
428,"{Humidity:(15.0,84.0), Pressure:(0.0,1015.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.6219512195121951,0.975609756097561
429,"{Pressure:(5.0,1025.0), Temperature:(0.0,25.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.5426829268292683,1.0
430,"{Humidity:(5.0,84.0), Temperature:(0.0,25.0)}","{Pressure:(5.0,1025.0)}",0.967391304347826,1.064779690691567,0.5426829268292683,0.939161414086051
431,"{Pressure:(5.0,1030.0), Temperature:(0.0,35.0)}","{Humidity:(20.0,84.0)}",1.0,1.0,0.8963414634146342,1.0
432,"{Humidity:(20.0,84.0), Temperature:(0.0,35.0)}","{Pressure:(5.0,1030.0)}",0.98,1.0236942675159235,0.8963414634146342,0.9768541562966649
433,"{Humidity:(20.0,84.0), Pressure:(5.0,1030.0)}","{Temperature:(0.0,35.0)}",0.9363057324840764,1.0236942675159235,0.8963414634146342,0.9768541562966649
434,"{Humidity:(5.0,74.0), Temperature:(5.0,30.0)}","{Pressure:(0.0,1030.0)}",0.96875,1.0119426751592357,0.5670731707317073,0.9881982690794651
435,"{Pressure:(0.0,1030.0), Temperature:(20.0,40.0)}","{Humidity:(10.0,84.0)}",1.0,1.0,0.774390243902439,1.0
436,"{Humidity:(10.0,84.0), Temperature:(20.0,40.0)}","{Pressure:(0.0,1030.0)}",0.9921875,1.0364251592356688,0.774390243902439,0.9648550028807374
437,"{Humidity:(10.0,84.0), Pressure:(0.0,1030.0)}","{Temperature:(20.0,40.0)}",0.8089171974522293,1.0364251592356688,0.774390243902439,0.9648550028807374
438,"{Pressure:(0.0,1030.0), Temperature:(15.0,40.0)}","{Humidity:(5.0,74.0)}",0.8472222222222222,0.9996003197442046,0.7439024390243902,1.0
439,"{Humidity:(5.0,74.0), Temperature:(15.0,40.0)}","{Pressure:(0.0,1030.0)}",0.991869918699187,1.0360934182590233,0.7439024390243902,0.9651639344262295
440,"{Humidity:(5.0,74.0), Pressure:(0.0,1030.0)}","{Temperature:(15.0,40.0)}",0.9242424242424242,1.045350052246604,0.7439024390243902,0.9566173530587766
441,"{Humidity:(0.0,64.0), Temperature:(0.0,30.0)}","{Pressure:(0.0,1030.0)}",0.9583333333333333,1.0010615711252653,0.42073170731707316,0.9989395546129374
442,"{Pressure:(20.0,1025.0), Temperature:(0.0,40.0)}","{Humidity:(0.0,79.0)}",0.8926174496644296,0.9891166334119355,0.8109756097560976,1.0
443,"{Humidity:(0.0,79.0), Temperature:(0.0,40.0)}","{Pressure:(20.0,1025.0)}",0.9236111111111112,1.0165920954511558,0.8109756097560976,0.9836787089675407
444,"{Humidity:(0.0,79.0), Pressure:(20.0,1025.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.8109756097560976,0.975609756097561
445,"{Pressure:(5.0,1025.0), Temperature:(5.0,35.0)}","{Humidity:(5.0,79.0)}",0.8848920863309353,0.9805560956640094,0.75,1.0
446,"{Humidity:(5.0,79.0), Temperature:(5.0,35.0)}","{Pressure:(5.0,1025.0)}",0.9179104477611941,1.0103175398176902,0.75,0.9897878247075154
447,"{Humidity:(5.0,79.0), Pressure:(5.0,1025.0)}","{Temperature:(5.0,35.0)}",0.9248120300751879,1.011127819548872,0.75,0.9889946460440214
448,"{Humidity:(0.0,64.0), Temperature:(0.0,35.0)}","{Pressure:(0.0,1025.0)}",0.8910891089108912,0.9807960661837997,0.5487804878048781,1.0
449,"{Humidity:(0.0,64.0), Pressure:(0.0,1025.0)}","{Temperature:(0.0,35.0)}",0.9000000000000001,0.9840000000000001,0.5487804878048781,1.0
450,"{Pressure:(10.0,1030.0), Temperature:(10.0,40.0)}","{Humidity:(10.0,84.0)}",1.0,1.0,0.9512195121951219,1.0
451,"{Humidity:(10.0,84.0), Temperature:(10.0,40.0)}","{Pressure:(10.0,1030.0)}",0.9811320754716981,1.0248768176901815,0.9512195121951219,0.9757270168855534
452,"{Humidity:(10.0,84.0), Pressure:(10.0,1030.0)}","{Temperature:(10.0,40.0)}",0.9936305732484076,1.0248768176901815,0.9512195121951219,0.9757270168855534
453,"{Pressure:(15.0,1020.0), Temperature:(0.0,35.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.7804878048780488,1.0
454,"{Humidity:(0.0,84.0), Temperature:(0.0,35.0)}","{Pressure:(15.0,1020.0)}",0.8533333333333333,1.0443781094527362,0.7804878048780488,0.9575076219512194
455,"{Humidity:(0.0,84.0), Pressure:(15.0,1020.0)}","{Temperature:(0.0,35.0)}",0.955223880597015,1.0443781094527365,0.7804878048780488,0.9575076219512194
456,"{Pressure:(10.0,1025.0), Temperature:(0.0,35.0)}","{Humidity:(0.0,74.0)}",0.8201438848920863,0.9676517778582889,0.6951219512195121,1.0
457,"{Humidity:(0.0,74.0), Temperature:(0.0,35.0)}","{Pressure:(10.0,1025.0)}",0.9119999999999999,1.0038120805369126,0.6951219512195121,0.9962023962344888
458,"{Humidity:(0.0,74.0), Pressure:(10.0,1025.0)}","{Temperature:(0.0,35.0)}",0.9193548387096774,1.0051612903225806,0.6951219512195121,0.9948652118100129
459,"{Pressure:(5.0,1030.0), Temperature:(5.0,25.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.5487804878048781,1.0
460,"{Humidity:(5.0,84.0), Temperature:(5.0,25.0)}","{Pressure:(5.0,1030.0)}",0.9782608695652174,1.0218775962337303,0.5487804878048781,0.978590785907859
461,"{Pressure:(5.0,1030.0), Temperature:(15.0,35.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.8170731707317073,1.0
462,"{Humidity:(5.0,84.0), Temperature:(15.0,35.0)}","{Pressure:(5.0,1030.0)}",0.9925925925925926,1.0368483132814343,0.8170731707317073,0.9644612304331998
463,"{Humidity:(5.0,84.0), Pressure:(5.0,1030.0)}","{Temperature:(15.0,35.0)}",0.8535031847133758,1.0368483132814343,0.8170731707317073,0.9644612304331998
464,"{Pressure:(20.0,1025.0), Temperature:(5.0,40.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.9085365853658537,1.0
465,"{Humidity:(0.0,84.0), Temperature:(5.0,40.0)}","{Pressure:(20.0,1025.0)}",0.93125,1.025,0.9085365853658537,0.9756097560975608
466,"{Humidity:(0.0,84.0), Pressure:(20.0,1025.0)}","{Temperature:(5.0,40.0)}",1.0,1.0250000000000001,0.9085365853658537,0.9756097560975608
467,"{Pressure:(15.0,1025.0), Temperature:(0.0,40.0)}","{Humidity:(5.0,79.0)}",0.8926174496644296,0.9891166334119355,0.8109756097560976,1.0
468,"{Humidity:(5.0,79.0), Temperature:(0.0,40.0)}","{Pressure:(15.0,1025.0)}",0.9236111111111112,1.0165920954511558,0.8109756097560976,0.9836787089675407
469,"{Humidity:(5.0,79.0), Pressure:(15.0,1025.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.8109756097560976,0.975609756097561
470,"{Pressure:(5.0,1025.0), Temperature:(0.0,30.0)}","{Humidity:(10.0,84.0)}",1.0,1.0,0.6890243902439024,1.0
471,"{Humidity:(10.0,84.0), Temperature:(0.0,30.0)}","{Pressure:(5.0,1025.0)}",0.933884297520661,1.0278994952576403,0.6890243902439024,0.9728577595510469
472,"{Pressure:(5.0,1015.0), Temperature:(0.0,35.0)}","{Humidity:(0.0,79.0)}",0.8854166666666667,0.9811373873873874,0.5182926829268293,1.0
473,"{Humidity:(0.0,79.0), Pressure:(5.0,1015.0)}","{Temperature:(0.0,35.0)}",0.934065934065934,1.0212454212454212,0.5182926829268293,0.9791965566714491
474,"{Pressure:(0.0,1030.0), Temperature:(15.0,35.0)}","{Humidity:(0.0,74.0)}",0.8358208955223881,0.9861483947170623,0.6829268292682927,1.0
475,"{Humidity:(0.0,74.0), Temperature:(15.0,35.0)}","{Pressure:(0.0,1030.0)}",0.9911504424778762,1.0353418634800746,0.6829268292682927,0.9658645470383272
476,"{Humidity:(0.0,74.0), Pressure:(0.0,1030.0)}","{Temperature:(15.0,35.0)}",0.8484848484848485,1.0307519640852976,0.6829268292682927,0.9701655052264807
477,"{Pressure:(15.0,1030.0), Temperature:(5.0,30.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.7195121951219512,1.0
478,"{Humidity:(0.0,84.0), Temperature:(5.0,30.0)}","{Pressure:(15.0,1030.0)}",0.9752066115702479,1.018687161130705,0.7195121951219512,0.9816556428276147
479,"{Pressure:(10.0,1025.0), Temperature:(0.0,40.0)}","{Humidity:(15.0,84.0)}",1.0,1.0,0.9085365853658537,1.0
480,"{Humidity:(15.0,84.0), Temperature:(0.0,40.0)}","{Pressure:(10.0,1025.0)}",0.93125,1.025,0.9085365853658537,0.9756097560975608
481,"{Humidity:(15.0,84.0), Pressure:(10.0,1025.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.9085365853658537,0.9756097560975608
482,"{Pressure:(0.0,1020.0), Temperature:(5.0,30.0)}","{Humidity:(0.0,79.0)}",0.8431372549019608,0.9342872284048754,0.524390243902439,1.0
483,"{Humidity:(0.0,79.0), Temperature:(5.0,30.0)}","{Pressure:(0.0,1020.0)}",0.819047619047619,1.002416488983653,0.524390243902439,0.9975893363584798
484,"{Pressure:(5.0,1010.0), Temperature:(0.0,35.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.4573170731707317,1.0
485,"{Humidity:(0.0,84.0), Pressure:(5.0,1010.0)}","{Temperature:(0.0,35.0)}",0.9740259740259741,1.064935064935065,0.4573170731707317,0.9390243902439024
486,"{Pressure:(0.0,1015.0), Temperature:(0.0,25.0)}","{Humidity:(0.0,84.0)}",1.0,1.0,0.3475609756097561,1.0
487,"{Pressure:(0.0,1020.0), Temperature:(15.0,40.0)}","{Humidity:(0.0,79.0)}",0.8925619834710744,0.9890551708733527,0.6585365853658537,1.0
488,"{Humidity:(0.0,79.0), Temperature:(15.0,40.0)}","{Pressure:(0.0,1020.0)}",0.8181818181818181,1.0013568521031206,0.6585365853658537,0.9986449864498644
489,"{Humidity:(0.0,79.0), Pressure:(0.0,1020.0)}","{Temperature:(15.0,40.0)}",0.9152542372881357,1.0351841028638225,0.6585365853658537,0.9660117434507678
490,"{Pressure:(20.0,1030.0), Temperature:(0.0,35.0)}","{Humidity:(0.0,79.0)}",0.891156462585034,0.987497701783416,0.7987804878048781,1.0
491,"{Humidity:(0.0,79.0), Temperature:(0.0,35.0)}","{Pressure:(20.0,1030.0)}",0.9776119402985076,1.0211997338150016,0.7987804878048781,0.979240364922733
492,"{Humidity:(0.0,79.0), Pressure:(20.0,1030.0)}","{Temperature:(0.0,35.0)}",0.9290780141843973,1.015791962174941,0.7987804878048781,0.9844535468255446
493,"{Humidity:(0.0,64.0), Pressure:(0.0,1020.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.5182926829268293,0.9756097560975611
494,"{Pressure:(0.0,1025.0), Temperature:(20.0,40.0)}","{Humidity:(5.0,84.0)}",1.0,1.0,0.7317073170731707,1.0
495,"{Humidity:(5.0,84.0), Temperature:(20.0,40.0)}","{Pressure:(0.0,1025.0)}",0.9375,1.0318791946308725,0.7317073170731707,0.9691056910569107
496,"{Humidity:(5.0,84.0), Pressure:(0.0,1025.0)}","{Temperature:(20.0,40.0)}",0.8053691275167785,1.0318791946308723,0.7317073170731707,0.9691056910569107
497,"{Humidity:(5.0,69.0), Temperature:(0.0,35.0)}","{Pressure:(5.0,1030.0)}",0.9736842105263159,1.0170968823332218,0.676829268292683,0.9831905075807513
498,"{Humidity:(5.0,69.0), Pressure:(5.0,1030.0)}","{Temperature:(0.0,35.0)}",0.9173553719008265,1.0029752066115702,0.676829268292683,0.9970336189848383
499,"{Pressure:(0.0,1030.0), Temperature:(5.0,30.0)}","{Humidity:(15.0,84.0)}",1.0,1.0,0.7195121951219512,1.0
500,"{Humidity:(15.0,84.0), Temperature:(5.0,30.0)}","{Pressure:(0.0,1030.0)}",0.9752066115702479,1.018687161130705,0.7195121951219512,0.9816556428276147
501,"{Pressure:(10.0,1030.0), Temperature:(0.0,40.0)}","{Humidity:(15.0,79.0)}",0.8980891719745223,0.9951798932690652,0.8597560975609756,1.0
502,"{Humidity:(15.0,79.0), Temperature:(0.0,40.0)}","{Pressure:(10.0,1030.0)}",0.9791666666666666,1.022823779193206,0.8597560975609756,0.9776855215360664
503,"{Humidity:(15.0,79.0), Pressure:(10.0,1030.0)}","{Temperature:(0.0,40.0)}",1.0,1.0250000000000001,0.8597560975609756,0.975609756097561
504,"{Pressure:(5.0,1020.0), Temperature:(0.0,35.0)}","{Humidity:(0.0,74.0)}",0.8046875,0.9494154676258993,0.6280487804878049,1.0
505,"{Humidity:(0.0,74.0), Temperature:(0.0,35.0)}","{Pressure:(5.0,1020.0)}",0.824,1.0084776119402985,0.6280487804878049,0.9915936538006156
